Symbol	Ensembl Transcript ID	CDS Length
TTLL2	uc003qvs.1	1779
UACA	uc002asr.1	4251
CD97	uc002myl.1	2508
SETD5	uc003brt.1	4329
PTP-RQ	uc001sze.1	402
PTER	uc001iog.1	1050
NINJ2	uc001qil.1	567
POMGNT1	uc001cpg.1	2247
KRTAP4-2	uc002hwd.1	411
ATP1B2	uc002gif.1	873
IGLL3	uc003abr.1	675
COL4A3BP	uc003kdt.1	2259
C6orf97	uc003qol.1	2148
NKX6-3	uc003xoa.2	408
GRHPR	uc003zzu.1	987
LAIR-2	uc010erl.1	369
TAS2R1	uc003jem.1	900
SEMA7A	uc002axv.1	2001
ODF2L	uc001dln.1	1935
EDF1	uc004cjt.1	447
PCID2	uc001vtc.1	1362
GTF2H4	uc003nsa.1	1389
ZCCHC3	uc002wdf.1	1215
CGB2	uc002plw.1	492
NEUROD1	uc010frl.1	1071
TNFa	uc003nuj.1	519
IFNA5	uc003zov.1	570
ZNF134	uc002qpn.2	1284
RIMKLB	uc001quu.2	1161
ZSWIM6	uc003jsr.1	1833
SMEK1	uc001xzn.1	2502
PCGF2	uc002hqp.1	1035
C1orf102	uc001cap.1	1170
CYP2A13	uc002opt.1	1485
KCNH6	uc002jay.1	2985
MDM1	uc001stz.2	2145
TMEM183A	uc001gyw.1	1128
ALDH7A1	uc003ktx.2	1536
C9orf75	uc004clu.2	1953
VDAC3	uc003xpc.1	852
OR51T1	uc001lzp.1	1065
EIF3F	uc001mfw.1	1074
KCNJ10	uc001fuw.1	1140
EDEM2	uc002xbo.1	1737
LENG8	uc002qfv.1	2514
CCNJL	uc003lyb.1	1308
NCLX	uc001tuz.1	870
DHX37	uc001ugy.1	3474
CRYGN	uc003wke.1	549
AATF	uc002hni.1	1683
E2F5	uc003ycz.2	1041
ZNF630	uc004div.2	1974
WFDC13	uc002xpd.1	282
FTSJ3	uc002jbz.1	2544
C4orf33	uc003igu.2	600
C19orf56	uc002mud.1	321
LHFPL4	uc003bry.1	744
AK308580	uc010ekl.1	498
SMAD4	uc002lfa.2	1659
C14orf181	uc001xkj.1	501
MGC46336	uc002ebz.1	1047
AFM	uc003hhb.1	1800
G0S2	uc009xcq.1	312
FCHSD2	uc009ytl.1	2223
RRP1B	uc002zdk.1	2277
DKFZp564A0122	uc002evs.1	702
EEF1B2	uc002vbf.1	678
STAT6	uc009zpg.1	2691
UNQ493	uc010dbt.1	360
GNL1	uc003nqh.1	1824
ZNF195	uc001lxt.1	1890
ZNRF2	uc003tat.1	729
ASB16	uc002ifl.1	1362
PER3	uc001aop.1	3633
ADCY8	uc003ytd.2	3756
C10orf10	uc001jbr.2	639
PCDHGA12	uc003lkt.1	2799
ARMC10	uc003vaw.1	1032
PSG1	uc010eio.1	1389
DHX34	uc002pgl.1	3432
VARS2	uc003nsc.1	3192
FLJ00150	uc004bkz.1	1062
NFIC	uc002lxo.1	1500
GABRR3	uc010hpc.1	1401
ITPR2	uc001rhg.1	8106
AGXT2	uc003jjf.1	1545
OR6K3	uc001fsv.1	996
KIAA0569	uc010fnp.1	648
H2AFZ	uc003hvo.1	387
MLLT3	uc003zoe.2	1707
KRTAP25-1	uc010glr.1	309
COX4I2	uc002wwj.1	516
PLK4	uc003ifo.1	2913
CCNT2	uc002tuc.1	2193
DKFZp434C191	uc003xdd.2	1032
NUMBL	uc002oon.1	1830
SCXB	uc003zbn.2	606
MED16	uc002lqd.1	2634
GOSR1	uc002hfe.1	753
BTG4	uc001plj.1	672
RPL30	uc003yif.1	348
IGSF5	uc002yyo.1	1224
IGFL2	uc002peb.1	372
ELMOD2	uc003iik.1	882
HAVCR1	uc010jij.1	1095
SHC3	uc004aqg.1	1785
BPY2	uc004fvj.1	321
DYNC2H1	uc001phn.1	12945
HMGB1L1	uc002xyl.1	636
RSPH10B2	uc010ktk.1	2613
KIAA0826	uc003gyj.1	2574
AX721189	uc004amx.1	495
RNF5	uc003oaj.2	543
C2orf7	uc002siy.1	567
MDS023	uc001rii.1	585
SIRPD	uc002wfi.1	594
KRI1	uc002moy.1	2130
KLHL25	uc002bly.1	1770
KvLQT1	uc009ydp.1	1146
LRP10	uc001whd.1	2142
PUS7L	uc001rnq.2	2106
MGMT	uc001lkh.1	624
HOXD1	uc002ukv.2	987
CSH1	uc002jcu.1	771
ATG16L2	uc001otd.1	1860
FLJ44635	uc004eal.1	423
CHODL	uc002ykv.1	822
EXOSC8	uc001uwa.1	831
SLC28A1	uc002blg.1	1950
MYO7B	uc002top.1	6351
SEH1L	uc002krq.1	1266
MTNR1A	uc003izd.1	1053
TSPAN5	uc003hub.1	807
CDC45L	uc002zps.1	1704
AMIGO1	uc009wfe.1	1482
ATAD3A	uc001afz.1	1905
OSGIN2	uc003yeh.1	1650
PDIK1L	uc001blj.2	1026
DARC	uc001ftp.2	1017
C7orf18	uc003vbf.2	342
PIPSL	uc009xuj.1	1089
SHMT1	uc002gta.1	1452
CRISP3	uc003ozs.1	738
POPDC2	uc003ecx.1	1095
ZRANB2	uc001dft.1	993
FBXL8	uc002erj.1	1125
TRIP13	uc003jbr.1	1299
DKFZp313F2116	uc002wzk.1	459
AK308637	uc009wpf.1	429
EIF5AL1	uc009xrx.1	465
TRPM4B	uc002pmy.1	1671
AK128833	uc001acx.1	861
IL6	uc003svj.2	639
CXorf38	uc004dew.1	960
IFNA16	uc003zor.1	570
FBXL2	uc003cfp.1	1272
BRD1	uc003biu.2	3570
STATH	uc003heu.1	189
FBXO44	uc001asl.1	768
KRBA2	uc002glf.1	1479
MCCC2	uc003kbs.2	1692
CDC2	uc001jld.1	894
C5orf23	uc003jhw.1	366
IVD	uc001zlp.1	1272
C10orf122	uc001lik.2	561
SPRED3	uc002oim.1	1233
RIPPLY2	uc003pke.1	387
EPOR	uc002mrj.1	1527
MVP	uc002dui.1	2682
AK125083	uc010jwl.1	471
ZMYM1	uc001bym.1	3429
BCL7C	uc002dzt.1	729
FLJ43582	uc003xlx.1	672
ZC3H18	uc002fky.1	2862
PSTPIP2	uc002lbp.2	1005
MTK1	uc003qtq.1	894
LYPD1	uc002ttm.2	474
ZP3	uc003ufd.2	1275
BCAS4	uc002xvq.1	636
KIAA0899	uc009ycq.1	555
ISY1	uc003elo.1	996
FRG2C	uc003dpt.2	849
ZNF831	uc002yan.1	5034
PRAMEF2	uc001aum.1	1425
RNF213	uc002jyh.1	9843
CUL1	uc010lpg.1	2331
CCRK	uc004apr.1	1041
DHX9	uc001gpr.1	3813
NCKAP1	uc002upb.1	3405
MRPL43	uc001ksa.1	708
AX747962	uc001vjj.1	435
PKN2	uc001dmn.1	2955
XPR1	uc001goi.1	2091
PODNL1	uc002mxr.1	1539
ZNF333	uc002mzn.1	1998
DALRD3	uc003cvk.1	1632
OPN1SW	uc003vnt.2	1047
BTBD6	uc001yqq.1	1233
DKFZp686A15170	uc003mkg.2	1074
DUSP11	uc002sjp.1	993
OR5P3	uc001mfq.1	936
C11orf82	uc001ozt.1	2997
L1CAM	uc004fjb.1	3774
Em:AC004832.5	uc003aie.1	1176
NEK11	uc003eny.1	1938
CNTN3	uc003dpm.1	3087
CREB3L2	uc003vtw.1	1563
DKFZp434G1310	uc010cym.1	465
OR6F1	uc001idj.1	927
ZBTB37	uc009wwp.1	1512
NDUFB10	uc002cni.2	519
KIAA1324L	uc003uie.1	2412
NUDT2	uc003zub.1	444
DKFZp586A011	uc001rxq.1	711
GTPBP8	uc003dzn.1	855
CACNA1D	uc003dgu.2	6546
PRKAA2	uc001cyk.2	1659
PRDM8	uc010ijo.1	2070
KRT14	uc002hxf.1	1419
AK074567	uc003orw.1	267
PP8961	uc010aua.1	447
BBS2	uc002ejd.1	2166
PACRG	uc003qua.1	891
MRPL18	uc003qsw.2	543
ABCG2	uc003hrg.1	1968
PGAM5	uc009zyv.1	870
KREMEN2	uc002csg.1	1389
FBXO21	uc001twk.1	1887
GRB10	uc003tpi.1	1785
PCDHA10	uc003lhx.1	2847
CLSTN1	uc001aqh.1	2946
LMAN2	uc003mge.1	1071
C17orf61	uc002ggs.1	342
NIPSNAP3A	uc004bch.1	744
INSIG2	uc002tlk.1	678
PCDHB7	uc003lit.1	2382
STXBP2	uc002mha.2	1782
CMAH	uc003nes.2	1506
ZNF155	uc002oxy.1	1617
SEMA5B	uc003efz.1	3456
C19orf66	uc002mmu.2	876
COQ6	uc001xph.1	1407
pp3659	uc003ofe.1	606
PRPF4	uc004bgx.1	1569
TSPAN15	uc001jpo.1	885
VN1R5	uc001icn.1	1071
LATS2	uc009zzs.1	3267
PGK2	uc003ozu.1	1254
SELK	uc003dhe.1	285
MS4A1	uc001npp.1	894
TYW3	uc001dgn.1	780
FLJ00295	uc002hdk.1	504
KRTAP5-1	uc001ltu.1	837
RCCD1	uc002bqj.1	1131
DDX28	uc002evh.1	1623
BTN1A1	uc003nif.2	1581
TMEM65	uc010mdl.1	723
TTC31	uc002slt.1	1560
TRIM67	uc009xfn.1	2352
CHP2	uc002dmb.1	591
WDR46	uc003ods.1	1833
LSP1	uc001luj.1	1404
EXOSC1	uc001kni.1	588
ARHGAP18	uc003qbr.1	1992
LRRTM4	uc002snq.1	1773
KIAA1353	uc009vup.1	1620
CACNB4	uc002tya.1	1563
MAOB	uc004dfz.2	1563
RANBP3L	uc003jkh.1	1398
FCGR1C	uc009wkx.1	633
ATP5L	uc001psx.1	312
ONECUT1	uc002aci.1	1398
NUDT9	uc003hqq.1	1053
DKFZp313J1712	uc002zdc.1	285
TMEM149	uc010eej.1	1308
STX17	uc004bal.2	909
IGSF10	uc003ezb.1	7872
TMPRSS9	uc002lvw.1	3180
AK096334	uc003syr.1	444
BMPR2	uc002uzf.2	3117
ALLC	uc010ewt.1	1176
KLF7	uc002vbz.1	909
GCC1	uc003vma.1	2328
TIMM9	uc010aph.1	270
CDO1	uc003krg.1	603
ddb2	uc001nef.2	675
IFI6	uc001bon.1	417
DKFZp313K0921	uc010jhy.1	378
CR936874	uc002wbl.1	411
FRMD8	uc001odu.2	1395
MGAT2	uc001wwr.1	1344
WBP5	uc010noo.1	315
NOP56	uc002wgh.1	1785
KCNH8	uc003cbk.1	3324
KIAA0907	uc001fmi.1	1845
CNIH2	uc001ohi.1	483
CR598662	uc001ubg.1	411
CTSG	uc001wpq.1	768
GRIK1	uc002yno.1	2757
CUL5	uc001pjv.1	2343
FRMD1	uc003qwo.2	1650
OR9A4	uc003vwu.1	945
NOL12	uc003atp.1	642
CHTF8	uc002ewm.1	366
SYT6	uc001eev.1	1278
ANAPC2	uc004clr.1	2469
OPN5	uc003ozc.1	1065
LYG2	uc002szw.1	639
TAF13	uc001dwm.1	375
C11orf40	uc001lzc.1	654
AX747299	uc010jhg.1	450
OTX2	uc001xcq.1	894
REG4	uc001eif.1	477
PFAAP5	uc001uuj.2	516
IQCA1	uc002vvz.1	2469
EIF5	uc001ymq.1	1296
C13orf37	uc001viu.2	249
PALB2	uc002dlx.1	3561
AK310082	uc009yvg.1	279
SEPSECS	uc003gri.1	1503
RNASE3	uc001vyj.1	483
HELT	uc003ixb.1	984
POLR2K	uc003yjf.1	177
TRIM49	uc001pdb.1	1359
IL17REL	uc003bje.1	1011
GPR42	uc002nze.1	1041
C8B	uc001cyp.1	1776
PREB	uc002rix.1	1254
SASS6	uc001dsu.1	1974
OR3A3	uc002fvk.1	966
TUBA8	uc002znw.1	1422
IGLV2-14	uc002zvv.1	294
ANKFN1	uc002iun.1	2292
STIL	uc001crd.1	3867
NME7	uc001gfu.1	1131
HOXC12	uc001sek.1	849
UBE2C	uc002xpm.1	540
FHOD1	uc002esl.1	3495
CDK2AP1	uc001ueq.1	348
DHPS	uc002muh.1	1110
RPL5	uc001doz.1	894
OR6K2	uc001fsu.1	975
BC068088	uc001mgo.2	381
DKFZp586N0222	uc009zaf.1	894
TRGV5	uc003tgq.1	603
DENND1B	uc001guf.2	1281
HCCS	uc004cuk.2	807
LHX3	uc004cgz.1	1209
OR5D16	uc001nhz.1	987
DKFZp434I0916	uc003xyi.1	843
CXorf57	uc004emi.2	2568
IRF2BP1	uc002pds.1	1755
C12orf26	uc001szq.1	1812
FAM173B	uc003jeo.2	702
LCE3D	uc009wni.1	279
NDST2	uc001jvk.1	2652
BOLL	uc002uuu.1	1020
SYT3	uc002pst.1	1773
PIH1D2	uc001pmq.2	948
C20orf7	uc002wom.1	1038
IL1R2	uc002tbm.1	1197
SLAMF9	uc001fus.1	870
PIK3CA	uc003fjk.1	3207
PPME1	uc001ouw.1	1161
TRAPPC1	uc002gjo.1	438
hCG_2023280	uc003upk.1	399
AK311627	uc003jzr.2	1734
COLEC10	uc003yoo.1	834
NBPF10	uc009wia.1	2664
AK308530	uc010ckr.1	297
SLC9A6	uc004ezk.1	2106
PDDC1	uc001lrd.2	753
CCDC53	uc001tiy.2	582
PRAMEF9	uc001auw.1	1437
DAZL	uc003cba.1	948
BRI3	uc003upi.1	378
ZFC3H1	uc001swo.1	5970
SDK1	uc003smx.1	6642
CYP2C18	uc001kjv.2	1473
IFI44L	uc001dio.2	1242
RPL3L	uc002cnh.1	1224
FUT9	uc003pop.2	1080
KIFC2	uc003zcz.1	2517
AK124464	uc001gln.1	321
PMP2	uc003ycb.1	399
SLC4A9	uc003lfm.2	2952
PLAG1	uc003xsq.2	1503
MYCBP2	uc001vkf.1	13923
OR4E2	uc001wbl.1	942
C16orf82	uc002dog.2	654
CCDC65	uc001rso.1	1455
WIPI1	uc010dey.1	1341
ENTPD4	uc003xdl.2	1851
BRP44L	uc010kki.1	330
LOC653166	uc002fvf.1	516
PMP22CD	uc001pzi.1	678
TMCO4	uc001bcn.1	1905
KCNN1	uc002nht.1	1632
WDR35	uc002rdi.1	3546
CCDC80	uc003dzf.1	2853
hBSSP-4	uc002crz.1	624
C3orf31	uc003bwj.1	1014
SLC7A9	uc002ntv.2	1464
TMEM190	uc002qkt.1	534
DKFZp781D102	uc001hbq.1	2517
DBC1	uc004bkc.2	2286
FADS3	uc001nsm.1	1338
PDZD8	uc001lde.1	3465
DKFZp686K09128	uc001ovt.2	390
GRM5	uc001pcq.1	3639
PEX3	uc003qjl.1	1122
AZGP1	uc003ush.1	897
AB086839	uc002pzl.1	1983
MED1	uc002hrv.2	4746
ATG4C	uc001dat.1	1377
KIAA1808	uc003gkk.2	711
KIAA1664	uc010gwd.1	1095
HNRPH3	uc009xpu.1	648
KIAA1412	uc004aik.1	654
FAM109B	uc003bbz.1	780
raptor	uc002jyu.1	687
XPV	uc010jyu.1	1770
C4orf17	uc003huw.1	1080
SPRR2A	uc009woa.1	219
CA10	uc002itv.2	1005
KRTAP20-3	uc010gls.1	135
OPRD1	uc001brf.1	1119
CCL16	uc002hkl.1	363
SACM1L	uc003cos.2	1764
CST6	uc001ogr.1	450
LGI1	uc001kjc.2	1674
CD63	uc001shm.1	717
ZNF784	uc002qll.1	972
CRYBB1	uc003acy.1	759
TOP2A	uc002huq.1	4596
CX3CL1	uc002eli.1	1194
GYPB	uc010ioo.1	303
GADD45GIP1	uc002mwb.1	669
C16orf89	uc010bud.1	1323
FEN1	uc009yns.1	1143
insl7	uc010dzj.1	330
IGF1R	uc002bul.1	4104
KIR3DS1	uc002qui.2	1149
WDR72	uc002acj.2	3309
CR623189	uc002cmn.1	255
PURG	uc003xin.1	1044
IFNA13	uc003zpa.1	570
DEFB126	uc002wcx.1	336
PKD1L1	uc003tny.1	8550
CAV1	uc003vif.1	537
GNPDA2	uc003gwy.1	831
NLGN1	uc003fio.1	2472
DGAT2	uc001oxa.2	1167
STRBP	uc004bns.1	2019
HPRT1	uc004exl.2	657
FANCI	uc010bnp.1	3987
PSMA7	uc002ybx.1	747
DBF4B	uc002ihf.1	1848
TTF1	uc004cbl.1	2718
ELOF1	uc002msd.1	315
RAD54L	uc009vye.1	2244
PLAGL2	uc002wxn.2	1491
ZNF256	uc002qqu.1	1884
HMGCL	uc001bib.1	978
MSI2	uc002iuz.1	987
C11orf60	uc001pto.1	1068
ABCD1	uc004fif.1	2238
SPARCL1	uc010ikm.1	1995
ACAA1	uc003cht.1	1275
CR621662	uc001hid.1	660
IL6ST	uc003jqq.1	2757
ZNF319	uc002emx.1	1749
TMEM109	uc001nqg.1	732
FAM172A	uc003kkk.1	1251
FAM90A1	uc001qui.2	1395
IL22RA1	uc001biq.1	1725
AK098044	uc001jin.1	453
ATP4B	uc001vtz.1	876
C7orf30	uc003swd.1	705
TEC	uc003gxz.1	1896
FAM75A2	uc004abm.1	4044
TXNDC2	uc002koi.2	1662
ABCB4	uc003uiv.1	3861
KIAA1191	uc003mdw.1	918
DKFZp434D0727	uc010boi.1	1026
BC034929	uc002qjr.2	522
GPN1	uc002rlf.1	1125
SFTPB	uc002sqi.1	1170
CNTNAP2	uc003weu.1	3996
FRK	uc003pwi.1	1518
OR6Q1	uc001nmk.1	954
TBX19	uc001gfl.1	1347
CHD4	uc001qpp.1	5814
C6orf26	uc003nxa.2	537
MOSC2	uc001hmq.1	1008
IKBKE	uc001hdz.1	2151
RELA	uc001ofg.1	1656
HIF1A	uc001xfs.1	2484
TRIM71	uc003cff.1	2607
ABHD12B	uc001wys.1	1089
TSEN34	uc002qdu.1	933
OK/SW-cl.48	uc001tfs.1	957
KIF18A	uc001msc.2	2697
TXNDC9	uc002szz.1	681
SPATA2L	uc002foj.1	1275
SEMA4G	uc001krw.1	2532
C21orf91	uc002yko.2	894
MATN1	uc001brz.1	1491
rin3	uc010auk.1	1944
KCNIP4	uc010iem.1	753
TUSC1	uc003zpx.1	639
D40	uc010bbu.1	4926
OR4C15	uc001nho.1	1113
WBSCR27	uc003tzj.1	738
ARMCX6	uc010nnr.1	903
OR52I2	uc001lzd.1	1053
DYNC1I1	uc003uoc.2	1938
PPP4C	uc002dwe.1	924
SLC47A2	uc002gwe.2	1809
BC033456	uc002iqk.2	447
TREH	uc001pty.1	1749
CD48	uc001fwo.1	759
ST14	uc001qfw.1	2568
PKN1	uc002myq.1	2847
SPON2	uc003gcn.2	996
XBP1	uc010gvl.1	786
SFRS12	uc003jun.1	1875
AX747367	uc003dnf.1	879
EFCAB6	uc003bdy.1	4506
SELT	uc003eyf.1	588
SLC39A2	uc001vyr.2	930
ERF	uc002ote.2	1647
Pex14	uc009vmv.1	942
ARL3	uc001kwa.1	549
SURF6	uc004cdb.2	1086
MLLT10	uc001iqt.1	3207
TDGF1	uc003cpv.1	567
ERCC6	uc001jhs.2	4482
EIF2AK4	uc001zkm.1	4950
BC2028	uc002kyl.2	411
DKFZp666F238	uc010hzm.1	360
BAZ1A	uc001wsk.1	4671
DKFZp434P1215	uc002uqm.1	2301
LRRN3	uc003vft.2	2127
TMC3	uc002bgo.1	3300
DKFZp761N202	uc010csz.1	1494
EFTUD1	uc002bgt.1	3363
PTPRO	uc001rcv.1	3651
CLEC12A	uc001qwq.1	828
ACBD4	uc002iie.1	1026
ZDHHC14	uc003qqt.1	1467
ACTB	uc003sos.2	1128
OTUD7B	uc001etn.1	2532
LCE5A	uc009wnf.1	357
MSRA	uc003wsx.1	708
IFNA4	uc003zon.1	570
IFI35	uc010cyv.1	867
ANKRD12	uc002knv.2	6189
BSCL2	uc001nut.2	1395
MLIV	uc010dvh.1	297
CFHR2	uc001gtq.1	813
RGAG1	uc004eor.1	4167
SLC30A5	uc003jvh.1	2298
HSFY1	uc004ftp.1	1206
IMPG1	uc003pik.1	2394
ZNF185	uc010ntv.1	2070
C22orf34	uc003bit.2	552
IYD	uc003qnx.1	882
AK094480	uc003faz.1	474
CYB5RL	uc009vzo.1	948
HMGCLL1	uc003pcn.1	1113
SERPINA13	uc001ydt.1	1095
LIN37	uc002obm.1	741
NEUROG1	uc003lax.1	714
UBQLN1	uc004amv.1	1770
SOCS2	uc001tcw.1	597
DSCR4	uc002ywp.1	357
NKAIN2	uc003pzo.1	627
XKR6	uc003wtk.1	1926
GPR142	uc010dfq.1	1395
KRTAP13-3	uc002yob.1	519
CCDC15	uc001qbm.2	2856
C2orf70	uc010eyn.1	606
UBA5	uc003epa.2	1215
MOS	uc003xsp.1	1041
CD1E	uc001fse.1	1167
OFCC1	uc003myh.1	903
FAM83D	uc002xjg.1	1848
SRFBP1	uc003kst.1	1290
C9orf96	uc004cdk.1	2043
DHDH	uc002ple.1	1005
CCDC90A	uc003nbd.1	1080
CD320	uc002mjj.1	849
RABL3	uc003edx.1	711
ANGEL2	uc001hjz.1	1635
MRPL21	uc001ooi.1	618
DYDC1	uc001kby.1	555
SMG6	uc002fub.1	4260
INSR	uc002mgd.1	4149
FLJ14816	uc002tmo.1	612
TMEM213	uc010lna.1	324
GLIPR1	uc001sxs.1	801
C15orf56	uc001zla.1	486
GLRB	uc003ipj.2	1494
C9orf89	uc004atd.1	552
UBXN6	uc002man.1	1326
URG4	uc003tiw.1	2796
CIZ1	uc004btt.1	2697
LRDD	uc001lro.1	2733
CBY1	uc003awb.1	381
AK131516	uc004bod.1	231
NFX1	uc003zsr.1	3366
MTERFD2	uc002wan.1	1233
C19orf23	uc002lrq.1	330
PGC	uc003ora.1	1167
IER3IP1	uc002lcu.1	249
RASAL2	uc001glp.1	3810
EFA6B	uc002tjf.1	2034
C1orf89	uc001ayd.1	777
SYNJ1	uc002yqh.1	4722
NFKBIE	uc003oxe.1	1503
FLJ40125	uc002pce.1	1293
TCEB2	uc002crm.1	486
ZNF98	uc002nqt.2	1719
NOG	uc002iup.2	699
POLR2J2	uc003tjd.1	384
DKFZp686N24126	uc003clm.1	3285
HLA-B	uc003nth.2	1089
PCDHA1	uc003lhb.1	2853
PPP2R2B	uc003loi.2	1341
ARHGEF17	uc001otu.1	6192
TCF7L2	uc001lae.2	1809
CHD5	uc001amb.1	5865
ZNF431	uc010ecr.1	1734
TBC1D25	uc004dka.1	2067
TYW1B	uc010lak.1	780
ZNF800	uc010lla.1	1998
SCUBE2	uc001mhh.1	3000
MYCBP	uc001ccs.1	312
C6orf129	uc003ont.1	294
GPX5	uc003nll.1	666
QSER1	uc001mty.1	5208
ULK2	uc002gwm.2	3111
PIGO	uc003zwd.1	3270
NRCAM	uc003vfb.1	3915
RADIL	uc003snj.1	3228
SLC35E3	uc001suh.1	942
CSRP2	uc001syl.1	582
C2orf77	uc002ufe.2	1659
MAPK15	uc003yzj.1	1635
TIMM13	uc002lvx.1	288
ZNF462	uc004bcz.1	7521
KIAA1200	uc001xjp.1	690
GBA3	uc003gqp.2	1407
TEX13A	uc004ema.1	1224
MCM6	uc002tuw.1	2466
MTRF1	uc001uxx.1	1338
ABCA7	uc002lqw.2	6441
EIF4A2	uc003fqu.1	1227
RPGR	uc004ded.1	3459
ZC3H10	uc001sjp.1	1305
C20orf94	uc002wnv.1	1227
RP1L1	uc003wtc.1	7203
GPR125	uc003gqm.1	3966
USP22	uc002gym.2	1578
FABP12	uc010lzw.1	423
OR1L4	uc004bmu.1	936
TMX2	uc001nlc.1	891
PTCD1	uc003uqh.1	2103
CRTAC1	uc001kou.1	1986
C18orf1	uc002ksa.1	921
BXDC2	uc003jja.1	1062
FAM107A	uc003dko.1	528
EFNA3	uc001fhf.1	717
CAMKK2	uc001tzu.1	1767
NES	uc001fpq.1	4866
KIAA0649	uc010nas.1	3630
HS6ST3	uc001vmw.1	1416
PON2	uc003unv.1	1065
MUC5AC	uc009ycr.1	18618
TCP11L2	uc001tln.1	1560
DKFZp686K08123	uc010abb.1	5220
CLEC4A	uc001qtz.1	714
PRR12	uc002poo.2	6111
MLXIPL	uc003tyn.1	2559
C2orf50	uc002rbb.1	489
ZNF28	uc002qad.1	2157
ENC1	uc003kdc.2	1770
MAP2K1	uc010bhq.1	1182
FKSG2	uc003xjx.1	384
KIAA0430	uc002ddr.1	5229
SPDYE2	uc003uzb.1	777
PTP4A1	uc003pek.1	522
GPR156	uc003edq.2	2445
TIRC7	uc001oni.1	1005
CLLU1OS	uc001tcb.1	306
GTF3C6	uc003pum.1	642
UBR2	uc003osg.1	5268
MAK	uc003mzl.1	1872
ZFP	uc003cnh.2	906
ACOT4	uc001xoo.1	1266
STC2	uc003mco.1	909
LL0XNC01-19D8.1	uc004eis.1	1224
PIGW	uc002hmy.1	1515
SAE1	uc002pgc.1	1041
COL6A1	uc002zhu.1	3087
BC104003	uc009yqb.1	714
OAZ1	uc002lvk.1	687
STMN4	uc010luo.1	696
SGCE	uc003unm.2	1389
IL11	uc002qks.1	600
PRSS8	uc002ebc.2	1032
YIPF5	uc003lnk.2	774
WNT4	uc001bfs.2	1056
CSN2	uc003hes.2	681
FLJ00259	uc010arn.1	930
MIOS	uc003srf.1	2628
TCF7	uc003kyt.1	1155
RLIM	uc004ebv.1	1875
TDO2	uc003ipf.1	1221
SAMD9	uc003umf.1	4770
KRT1B	uc009zmi.1	1011
S100A7A	uc001fbt.1	306
MMRN1	uc003hst.1	3687
GKAP1	uc004amy.1	1101
AKR1C3	uc001ihr.1	972
RNF19A	uc003yjj.1	2517
YKT6	uc003tkm.1	597
GMDS	uc003mtq.1	1119
SPARC	uc003luh.1	912
UBE2V2	uc003xqm.1	438
CR591280	uc002neq.1	240
FBXL18	uc003son.2	2157
KIAA0460	uc001eun.1	2397
XAGE1D	uc004dqh.1	483
ZNF662	uc003cmi.1	1281
ADAM22	uc003ujp.1	2730
TCRAV5.1a	uc001wbt.1	390
SERPINC1	uc001gjt.1	1395
KCTD21	uc009yuz.1	783
GTF3C1	uc002dov.1	6330
ZNF37A	uc001izk.1	1686
CTSZ	uc002yai.1	912
PRNPIP	uc001clu.1	627
BC016970	uc002aqe.2	342
FLJ00210	uc002dvk.1	618
NR1I2	uc003edk.1	1422
ZNF266	uc002mll.1	1650
VTI1B	uc001xjt.1	699
SPAG4L	uc002wyi.1	1140
COX4NB	uc002fjd.1	633
SAPS1	uc002qjv.1	2832
AK026328	uc001ojt.2	432
APOA1	uc001ppu.1	804
TATDN1	uc003yrf.1	1002
KPNB1	uc002ilt.1	2631
KPRP	uc009wnn.1	1740
C10orf82	uc001lcr.1	465
OR10Q1	uc001nmp.1	960
DKFZp762G094	uc009ziq.1	726
FOXO3	uc003psk.2	2022
CRYBB2	uc003abp.1	618
ZBTB5	uc010mlw.1	2034
SLC25A38	uc003cjo.2	915
DCTN2	uc001som.1	1206
IFT20	uc002hav.1	477
CTHRC1	uc003ylk.1	732
C1orf31	uc001hwc.1	378
UHRF1	uc002mbp.1	2418
GPC6	uc001vlt.1	1668
LOC401010	uc002tst.1	1788
C10orf54	uc001jsd.1	936
MCF2L2	uc003fli.1	3345
DKFZp781C0423	uc002xea.1	1122
FLJ32679	uc001zbo.1	1056
BC007358	uc002pcs.2	315
WNT9B	uc002ikw.1	1074
OLA1	uc002uih.1	1191
FAM120B	uc003qxp.1	2733
TTLL10	uc001acy.1	2022
RELN	uc003vca.1	10380
MFHAS1	uc003wsj.1	3159
CYorf15A	uc004fud.2	396
SCN2B	uc001psf.1	648
NKX3-2	uc003gmx.2	1002
CSRNP2	uc001rxu.1	1632
RASGRF2	uc003kha.1	3714
KPNA6	uc001bug.1	1611
SSBP1	uc003vwo.1	447
HS3ST4	uc002dof.1	1371
SUPT7L	uc002rlh.1	1245
DKFZp434B034	uc002gns.2	1707
IGFBPL1	uc004aba.1	837
LOC151760	uc003dxs.1	600
KIAA1641	uc002sxr.1	2151
SHKBP1	uc002oob.1	2124
CSF1R	uc003lrl.1	2919
NAGK	uc002shp.2	1035
MYL2	uc001try.2	501
C7orf52	uc003uxy.1	1110
HIST1H4C	uc003ngi.1	312
ADAMTSL3	uc002bjz.2	5076
TOMM7	uc003svk.1	168
TNFSF14	uc002mfk.1	723
PRRT2	uc002dud.2	1185
VTA1	uc003qiw.1	924
CRISPLD2	uc002fip.1	1494
AOAH	uc010kxf.1	1992
PNN	uc001wuw.2	2154
KIAA0772	uc002ycm.1	555
