Symbol	Ensembl Transcript ID	CDS Length
ENO4	uc021pzj.1	1878
EIF2S1	uc001xjg.3	948
TNFRSF17	uc002dbv.3	555
TARSL2	uc002bxm.3	2409
NKX2-8	uc001wtx.3	720
Em:AC008101.5	uc002zns.3	639
C1orf115	uc001hmp.1	429
CD8A	uc010ytn.2	831
ISCU	uc010sxc.2	504
ZNF414	uc002mke.4	1173
SULT1C3	uc010ywo.2	915
HBP1	uc011klv.2	1575
RAB15	uc021rut.1	639
TNNT2	uc001gwf.4	888
CECR5	uc002zmf.3	1272
PHGDH	uc001ehz.3	1602
JRK	uc003ywp.3	1707
XPO4	uc001unq.4	3456
FAM131C	uc001axz.4	843
ARHGAP25	uc010fdg.3	1941
CA9	uc003zxo.4	1380
XIAP	uc010nqu.3	1494
KRTAP26-1	uc002ynw.3	633
GPR62	uc003dca.4	1107
TLX1	uc001ksw.3	993
LOC100271836	uc002djc.3	591
GPS1	uc002kdk.1	1584
OR2M2	uc010pzf.2	1044
PRSS30P	uc002crw.3	537
BDP1	uc003kbp.1	7875
VAX1	uc009xyx.3	1005
RPS29	uc001wwl.4	204
MKLN1	uc011kpm.2	2208
TSPAN19	uc009zsj.3	747
NAA60	uc002cvh.4	729
LGALS4	uc002ojg.3	972
SLC29A3	uc001jrr.4	1428
USH2A	uc001hku.1	15609
NF1	uc002hgg.3	8520
APOBEC3A	uc003awn.2	600
IMPAD1	uc003xte.4	1080
OLR1	uc001qxo.1	822
NRAP	uc001lal.4	5196
HCFC1R1	uc002csx.1	417
TAOK2	uc010bzm.2	3729
LRCOL1	uc021rgr.1	480
KIAA1551	uc001rks.3	5244
MAP4K3	uc002rro.4	2685
MCM10	uc001ima.3	2628
CBS	uc002zcu.2	1656
GTF2H2B	uc021yab.1	1020
CLK3	uc010uln.2	1917
GPR33	uc021rsa.1	420
PCDHGA5	uc003lju.2	2796
ELF4	uc004evd.4	1992
H2BFWT	uc004elr.3	528
FAM71A	uc001hjk.3	1785
C11orf49	uc001ndr.4	1014
CLIP2	uc003uam.3	3141
ZNF524	uc002qlk.1	795
BTBD9	uc003ooa.4	1839
KDELR1	uc002pjb.1	639
NCSTN	uc001fvx.3	2130
DDX11L11	uc010sdi.1	336
GALNT9	uc001ukc.4	1812
PARP4	uc001upl.3	5175
GCGR	uc010wux.2	1572
NPY	uc003sww.2	294
BEGAIN	uc010txa.2	1782
SLC16A2	uc031tjy.1	1620
FOXRED1	uc001qdi.3	1461
SLC35B1	uc002iph.1	969
GK5	uc003euq.2	1590
PRSS37	uc003vws.2	708
SC5D	uc001pxu.3	900
SLC9A2	uc002tca.3	2439
LOC653513	uc001eln.4	720
FAM72D	uc002qvn.1	450
ADD1	uc003gfq.3	2307
KDM6B	uc002giw.1	5049
TAL2	uc004bct.3	327
FAM180B	uc001ngb.2	552
ANP32A	uc002arl.3	750
SOST	uc002iec.1	642
ACLY	uc002hyi.3	3468
DNAJC1	uc001irc.3	1665
CYP4F12	uc002nbl.3	1575
USP43	uc010cod.4	3372
FKBP5	uc011dte.1	1374
CHCHD5	uc002tia.2	477
NUDT22	uc009ype.4	912
CCDC85B	uc001ogf.3	609
OR51G2	uc001lzr.1	945
STRN3	uc001wqu.2	2394
FLI1	uc010sbu.2	1359
TMOD2	uc002abk.3	1056
MAB21L2	uc003ilw.3	1080
DGKQ	uc003gbw.4	2829
VPRBP	uc003dbe.2	4365
SCNN1B	uc002dln.3	1923
PPDPF	uc002yff.3	345
ECHDC3	uc001ikw.4	912
TMEM106C	uc001rqp.3	753
KIAA1024L	uc031skx.1	573
CSNK2A2	uc002enc.3	1053
RPL39	uc004erx.2	156
HERC3	uc003hrw.2	3153
ZBTB47	uc003clu.2	2244
ZNF681	uc002nrk.4	1938
FAM160A2	uc001mck.4	2961
PAGE2	uc004duf.1	336
CLIC5	uc003oxv.3	1233
KMT2B	uc021usv.1	8148
RABAC1	uc002osf.3	558
YPEL1	uc002zvl.3	360
NR1D2	uc003ccs.2	1740
DNAJC4	uc001nyt.3	750
ZFHX2	uc010tno.2	7719
FAM153C	uc011dge.2	435
NPNT	uc011cfd.2	1788
RABL6	uc004cjj.1	2193
METTL16	uc002fut.3	1689
ZNF677	uc002qbf.1	1755
ZNF536	uc002nsu.1	3903
MEF2B	uc002nll.2	1107
RAB44	uc010jwm.2	3066
PTPN4	uc002tmf.2	2781
CTCFL	uc010giw.1	2103
STX5	uc001nvh.3	1068
CD72	uc003zxb.2	1080
XRCC1	uc002owt.2	1902
VEGFA	uc003owh.3	1239
MAS1L	uc011dlq.2	1137
CSRNP1	uc003cjg.3	1770
ELL	uc002njh.3	1866
SETBP1	uc010dni.3	4791
CDH11	uc002eoi.3	2391
NDC80	uc002kli.3	1929
C17orf105	uc002ieg.3	495
RASAL2-AS1	uc001gln.1	321
DMBX1	uc001cpx.3	1149
NRSN1	uc010jpq.1	588
CDS2	uc002wls.3	1338
C2orf69	uc010zhb.2	1158
SENP3	uc002ghm.3	1725
GOLGA6L9	uc010blt.3	1299
FAM213A	uc021pux.1	690
KANK4	uc001dah.4	2988
EEF2K	uc002dki.3	2178
CXorf64	uc010nra.3	897
COG8	uc002ewy.2	1839
CEP72	uc003jbf.3	1944
OR1L8	uc004bmp.1	930
SNRNP48	uc003mxr.3	1020
ASIC3	uc003wio.3	1650
hADV29S1	uc010ajl.1	420
YJEFN3	uc002nmt.2	900
TMEM207	uc003fsj.2	441
PHYH	uc001imf.3	1017
MUS81	uc001ofv.4	1656
GGT6	uc010vsc.2	1500
LOC100129961	uc010zbe.3	375
C22orf23	uc003auj.2	654
MAPK8IP2	uc003bmx.3	2472
NELL2	uc010skz.1	2601
CHPF2	uc003wjr.1	2319
POU3F2	uc003ppe.3	1332
ALPK1	uc003ian.4	3735
MRPS18C	uc003hor.4	429
RPLP2	uc001lrq.1	348
FGF22	uc010xfq.2	513
SPNS1	uc010vdi.1	1587
ZFP1	uc002fdo.3	1224
IL1RAPL1	uc004dby.2	2091
PCSK9	uc001cyf.2	2079
NKX2-1	uc001wtu.3	1206
SRSF3	uc003omj.3	495
AK095242	uc003cks.3	426
SP4	uc003sva.3	2355
SLC11A1	uc002vhv.3	1653
ICAM2	uc002jdu.4	828
SH3GL1	uc002maj.3	1107
PDXP	uc003atm.1	891
GSK3B	uc003edn.3	1302
RALB	uc010yys.2	687
GNGT1	uc003unc.1	225
KIR2DL1	uc010erz.1	1125
TNFAIP3	uc003qhr.4	2373
PCDHGA4	uc003ljq.2	2796
CBLN2	uc002lku.2	675
PANK3	uc003lzz.2	1113
AX747161	uc001eof.1	822
TAAR9	uc011eci.2	1044
FAM211A	uc010cph.2	1035
WDR82	uc003ddl.2	942
APOM	uc003nvl.3	567
MAPK1IP1L	uc001xbq.1	738
TMEM205	uc002mra.2	570
TRIP10	uc002mfs.3	1806
SPATA16	uc003fin.4	1710
USP51	uc004dun.2	2136
LOC392364	uc022bjf.1	843
TESK1	uc003zxa.3	1881
ZNF611	uc002pzz.3	2118
CEP104	uc001aky.2	2778
PDE6G	uc002kay.3	264
HLA-DQA1	uc003obr.3	768
GCLC	uc003pbw.2	1914
SEC61A1	uc003ekb.3	1431
TWSG1	uc002knz.3	672
CTDP1	uc002lnh.2	2886
ZMYND10	uc003dag.1	1323
ADAMTS6	uc003jtp.3	3354
ZNF75D	uc022ceq.1	1533
SLIT1	uc001kmw.2	4605
KRT86	uc010snq.2	1461
GTPBP2	uc003ovs.3	1809
PQLC3	uc002rbc.3	609
OR2T5	uc001iem.1	948
PRRX2	uc004byh.3	762
MKKS	uc002wnt.2	1713
GPR110	uc003oyt.3	2733
ERVV-1	uc002qap.3	1434
ADCY1	uc003tne.4	3360
CD109	uc003php.3	4338
RHBG	uc010pho.3	1377
TP53I3	uc002rey.2	999
SRL	uc002cvz.4	1422
SLC22A3	uc003qti.4	1671
EFR3B	uc010eyh.3	2454
UCP2	uc001oup.1	930
CCDC64B	uc002ctf.4	1527
FER1L6	uc003yqw.3	5574
FOXG1	uc001wqe.4	1470
AX746654	uc002wly.1	708
TRIM24	uc003vuc.3	3153
OR2AG1	uc001mer.2	951
PROC	uc010yzi.2	1554
PLXNA4	uc003vra.4	5685
TAAR6	uc011eck.2	1038
AMTN	uc003hfk.1	630
OR2T4	uc001ieh.1	1047
DEPDC1	uc001dem.4	2436
KIAA1429	uc003ygo.2	5439
ZDHHC17	uc001syk.1	1899
VNN3	uc011ecm.2	732
KCNH1	uc001hib.2	2970
PPARD	uc003okn.3	1326
KDM4A	uc001cjx.3	3195
HFM1	uc001doa.4	4308
YBX1	uc001chs.3	975
AX747493	uc003buq.1	528
SCTR	uc002tma.3	1323
ZNF695	uc009xgu.3	1548
MCF2L-AS1	uc001vsp.3	255
DCDC1	uc001msu.2	1602
VPS26B	uc001qhe.3	1011
MTF2	uc009wdj.3	1782
ATP6V1F	uc022all.1	444
CCDC94	uc002lzv.4	972
EGR4	uc010yrj.2	1770
LOC100499489	uc021pof.2	333
BHLHA9	uc021tnd.1	708
CCSER2	uc010qmd.1	3144
DBH-AS1	uc031tfk.1	336
CCL11	uc002hia.1	294
LMO7	uc021rkq.1	4896
DCST1	uc001fgn.2	2121
IDO1	uc003xnm.3	1212
ADRBK1	uc009yrn.1	2070
CDRT4	uc002gop.2	456
GOLGA7B	uc001kos.3	504
ZNF84	uc001ulm.4	2217
HOXD8	uc002uko.3	873
METTL18	uc021pen.1	1119
STARD8	uc004dxb.3	3312
FOXP2	uc003vgz.3	2223
ANKRD18B	uc010mjw.2	3033
CCDC103	uc031rax.1	729
ASH1L-AS1	uc010pge.2	927
POLR3A	uc001jzn.3	4173
PCDP1	uc031rou.1	2523
GSC	uc001ydu.3	774
ZNF114	uc002pil.1	1254
LALBA	uc001rrt.3	429
RMND5A	uc002srr.2	1176
BPIFB1	uc002wyw.1	1455
HIGD1C	uc010smw.2	294
GMCL1P1	uc003mit.1	1581
KRTAP1-3	uc002hvv.3	504
MAF1	uc003zbc.1	771
NRN1	uc003mwu.3	429
SPAG5	uc002hbq.3	3582
DNAH7	uc002utj.4	12075
BRCA2	uc001uub.1	10257
ACADM	uc009wbr.3	1365
CHMP2A	uc002qti.3	669
FAM8A1	uc003ncc.3	1242
CXCR1	uc021vwq.1	1053
GPR21	uc011lzk.3	1050
SLC12A3	uc002ekd.4	3093
ZDHHC7	uc010voi.1	1038
C5orf64	uc003jst.1	393
FNDC9	uc003lwu.2	675
SLC44A3	uc001dqv.5	1962
SDSL	uc001tvi.3	990
MMP8	uc001phe.2	1404
AK126213	uc003jll.1	705
PLA2G12B	uc001jtf.1	588
ACY1	uc003dcp.3	1227
MT1E	uc002ejm.3	384
OR4K15	uc010tkx.2	1047
TECTB	uc001kzr.1	990
ELFN2	uc003asq.4	2463
GPR20	uc003ywf.3	1077
RFPL3	uc003amj.3	954
IRAK2	uc003bve.1	1878
BLMH	uc002hez.2	1368
MYO9A	uc002atl.5	7647
CCDC3	uc001ilq.1	813
MIER2	uc002lok.1	1638
KIAA0513	uc002fiu.3	1236
SH3BP2	uc003gfj.4	1857
LOC646743	uc002trm.4	432
PNMA2	uc003xez.2	1095
ANXA10	uc003irm.3	975
CNPY3	uc003ota.4	837
RTN2	uc002pcb.4	1638
TFB1M	uc003qqj.4	1041
PRPH2	uc003osk.3	1041
IRX4	uc031sio.1	1638
GOLGB1	uc010hrc.4	9810
NFKBIL1	uc003nub.3	1146
SPANXN1	uc004fcb.2	219
UQCR10	uc003agq.1	192
APBB3	uc021yeg.1	1482
C10orf62	uc001koa.3	672
RPS10	uc003ojm.3	498
TLE3	uc002asl.2	2319
PSMB7	uc004boj.4	834
MESDC1	uc002bfz.3	1089
KRTAP10-9	uc002zfp.4	879
LOC100287036	uc010vpi.2	378
SLC6A1	uc010hdq.3	1800
OCLN	uc003jwu.3	1569
PTBP3	uc004bfv.3	1677
NAGLU	uc002hzv.3	2232
SERTAD4	uc001hhy.3	1071
SPRY1	uc021xro.1	960
MYSM1	uc009wab.2	2487
RPSAP52	uc001sso.4	594
TRIM4	uc003usd.3	1503
SH3YL1	uc002qvx.3	1029
TREM2	uc003opz.3	759
SERPINI1	uc003ffa.4	1233
C1orf158	uc001auh.3	585
RTP2	uc003fro.1	678
TMEM38A	uc002nes.3	900
HDHD3	uc004bhi.1	756
EID2B	uc002olz.1	486
TDRD3	uc010aeg.3	2235
CALHM1	uc001kxe.2	1041
DEFB134	uc011kxn.2	201
C19orf70	uc002mch.1	357
THSD7A	uc021zzo.1	4974
NDST3	uc003ibx.3	2622
KLHL15	uc004dba.4	1815
DHRS12	uc001vfq.4	954
ST13P4	uc001vej.3	723
SFTA3	uc001wtr.3	285
KIR2DL5B	uc002quk.1	1128
FBXO9	uc021zas.1	1344
TNPO1	uc003kck.4	2697
MRPL13	uc003ypa.3	537
SNX5	uc002wqc.3	1215
METTL6	uc003bzs.1	855
SOD1	uc002ypa.3	465
CDK13	uc003thh.4	4539
CHML	uc001hzd.3	1971
PACS1	uc001oha.2	2892
FAM187B	uc002nyk.1	1110
T-Cell Receptor V-alpha region	uc021rpl.1	354
SIRT5	uc003nay.3	933
CAPN2	uc001hob.4	2103
FXYD5	uc010xsq.2	585
LRFN1	uc002okw.2	2316
TWISTNB	uc003sup.1	1017
OR51B2	uc001mao.1	939
OR4D11	uc001noa.1	936
NR4A1	uc010sno.2	1836
LOC339047	uc002dfc.4	699
TRIM17	uc001hsu.3	1434
RPL15	uc003ccr.3	615
ATP5G3	uc002ujz.4	429
ADAMTS8	uc001qgg.4	2670
HOXC4	uc001seu.3	795
RMDN1	uc003ydu.3	945
CEACAM5	uc002orl.3	2109
C14orf37	uc010tro.2	2439
ASPDH	uc010enz.3	852
UGT1A7	uc002vut.3	1593
MYT1L	uc002qxe.3	3561
RASA2	uc010huq.1	2562
SRGAP2B	uc010oxm.1	516
OSBPL7	uc002ilx.1	2529
STAG1	uc003era.1	3777
FUT3	uc002mdk.2	1086
GIMAP4	uc011kuv.2	1032
PIF1	uc002ant.2	1926
LPIN2	uc002klo.3	2691
PDP2	uc021tjw.1	1590
CGB	uc002plv.2	498
APOOL	uc004eem.3	807
ERP27	uc001rco.3	822
DIABLO	uc010tab.2	720
ARMC9	uc031rrs.1	2454
TRHR	uc003ymz.4	1197
HERC2P3	uc001ytg.3	3477
RNF152	uc002lih.1	612
SLITRK3	uc003fej.4	2934
BAGE3	uc002yit.1	330
ZNF211	uc031rng.1	1890
PFDN1	uc003lff.1	369
RGS11	uc002cgj.1	1404
AKR1D1	uc003vtz.3	981
HS6ST1	uc002tpt.4	1236
TNP2	uc002das.3	417
STK31	uc003sws.5	3060
EML4	uc002rsi.3	2946
SGTA	uc002lwi.1	942
FAM71E1	uc002psh.3	744
HIST1H2BI	uc003nhk.3	381
PSMD6	uc003dmb.2	1329
KIAA1257	uc003elj.4	1230
NUDT19	uc010edf.3	1128
RPL28	uc010yga.2	510
IPCEF1	uc021zhc.1	2700
NOX3	uc003qqm.3	1707
EPYC	uc001tbk.3	969
DEFB115	uc002wvp.1	267
ELAC1	uc002lez.3	1092
BIN2	uc001ryg.3	1698
NACA2	uc002izj.2	648
CCDC17	uc010olt.2	1869
HM13	uc002wwc.3	1281
UBOX5	uc002whw.4	1626
UBE2O	uc002jrm.4	3879
UBL5	uc002mmi.2	222
APOLD1	uc001rau.4	840
ARHGAP29	uc001dqj.4	3786
TNFSF8	uc004bji.2	705
PROKR2	uc010zqw.2	1155
PDE5A	uc003idh.3	2628
LOC100130298	uc022auy.1	348
DDX11L9	uc010utv.1	402
TOM1L1	uc002iud.2	1431
TMEM167A	uc003khx.4	219
FOXI1	uc003mai.4	1137
RAB4A	uc001hth.4	657
TMEM39B	uc010ogv.2	1479
LOC100133445	uc021oev.1	411
FARSA	uc002mvs.2	1527
CTBP1-AS1	uc003gcz.3	561
PPP1R3E	uc031qns.1	840
PLEKHG5	uc031plb.1	3258
CMAS	uc001rfm.4	1305
OR7E24	uc002mlb.1	1020
SLC30A1	uc001hio.1	1524
CDC42EP5	uc002qfz.1	447
PLAC1	uc004exo.1	639
KLHL18	uc003crd.3	1725
TAZ	uc010nuy.3	891
CRIP2	uc010tyr.2	849
CHRFAM7A	uc001zdt.1	1239
LOC100130880	uc022amh.1	315
BTBD11	uc001tmk.1	3315
DCAF4L2	uc003ydz.3	1188
CSN1S2AP	uc003hez.3	375
C16orf72	uc002czm.3	828
DIO2	uc021rxa.1	930
LRRCC1	uc003ycw.3	3099
SCIMP	uc002gbh.3	438
CCDC136	uc003vnv.2	3465
PRX	uc002onr.3	4386
PPIAL4F	uc010pbb.2	495
RBM5	uc003cyg.3	2448
OR2M1P	uc001idy.1	645
TUBGCP4	uc001zro.3	2004
UVSSA	uc003gde.4	2130
APLN	uc004eus.3	234
CDK7	uc003jvs.4	1041
SSR2	uc001fmx.3	552
CRELD1	uc003buf.3	1269
GAL3ST4	uc003utt.3	1461
ARL5C	uc010wea.2	540
WDR27	uc003qwx.3	2688
MCM2	uc003ejp.4	2715
SOX14	uc003erm.2	723
KIAA0922	uc010ipp.3	4833
LOC100335030	uc021qxp.2	330
HIPK4	uc002onp.3	1851
PDZD2	uc003jhl.3	8520
LOC100130015	uc010cjd.3	513
MCC	uc003kql.4	3060
AL832797	uc001osl.3	378
HHLA3	uc001dfc.3	366
ID2	uc002qza.3	405
PRAMEF6	uc001auq.2	1431
ZNF688	uc002dyt.2	831
FAM50B	uc003mvu.3	978
PWP1	uc001tmo.1	1506
JMJD1C-AS1	uc010qir.2	369
HIST1H2BA	uc003nfd.3	384
DNAH10	uc001uft.4	13416
GPR56	uc002emb.2	2082
GRXCR1	uc003gwt.3	873
DDX11L2	uc010yxx.2	384
METAP2	uc001tec.3	1437
STPG2	uc003htt.2	1380
STXBP4	uc002iuf.1	1662
PAN3	uc001urz.3	2664
FSIP2	uc002upl.3	20991
PDHX	uc001mvt.3	1506
ZBED4	uc003bix.2	3516
MTA1	uc001yqx.3	2148
ZNF720	uc002ecq.3	1632
CDK2	uc001sit.4	897
RHOJ	uc001xgb.2	645
C16orf93	uc002dzm.3	996
CDC37	uc002mof.1	1137
ZER1	uc004bwa.2	2301
GRK4	uc003ggn.1	1737
PRPH	uc001rtu.3	1413
POLR2A	uc002ghf.4	5913
TAPT1-AS1	uc011bxf.1	483
OGFOD1	uc002ejb.3	1629
ZBTB8B	uc001bvl.4	1488
PHEX	uc004dah.3	2250
ZNF730	uc031rkc.1	1512
MSMO1	uc003ire.3	882
JAZF1-AS1	uc011jzq.2	486
SYBU	uc003ynj.4	1992
DDX17	uc003avy.4	2196
C11orf74	uc001mwy.2	666
CAMTA2	uc010cku.2	3726
PLEKHA2	uc003xmi.4	1278
PDE4DIP	uc021ouh.1	7089
L3HYPDH	uc001xee.1	1065
C19orf35	uc002lvn.2	1422
SCN7A	uc002udu.2	5049
CATSPERB	uc001xzs.1	3351
ESRP1	uc003ygq.4	2046
ZNF559	uc002mle.4	1809
CXCL10	uc003hjl.4	297
ZMYM4	uc001byt.3	4647
CBWD2	uc002tju.3	1188
TMEM243	uc003uio.3	357
STK32B	uc003gih.1	1245
TACR3	uc003hxe.1	1398
KIF1A	uc010fzk.3	5376
CKAP2L	uc002tie.2	2238
RSPRY1	uc002elb.3	1731
VCAN	uc003kii.3	10191
SYDE1	uc002nah.1	2208
CYP27C1	uc002tod.2	1119
MED12L	uc003eyp.3	6438
ZDHHC21	uc003zlh.2	798
AX746631	uc002jyo.2	837
LEKR1	uc021xgh.1	2079
SGK494	uc010crq.2	1233
OR2A1	uc011kub.2	933
NHS	uc011mix.2	4956
TM9SF3	uc001kmm.4	1770
DDHD1	uc001xai.3	2703
SLC9C2	uc001giz.2	3375
MAFG	uc002kcm.3	489
BICD2	uc004asp.1	2568
C14orf119	uc021rqv.1	423
CDH7	uc002ljz.3	2358
ALKBH5	uc010cpw.3	1185
JUP	uc002hxq.2	2238
TMEM41A	uc003fpj.2	795
ACOXL	uc010yxk.1	1743
LOC340074	uc011cya.2	351
MAMDC4	uc004cjs.3	3414
CBX3	uc003sxt.3	552
LRRC18	uc001jhd.3	786
RBMXL2	uc001mfc.2	1179
PLA2G4D	uc001zox.3	2457
FGF13	uc004faq.3	768
PGPEP1L	uc002bum.3	591
FAM223B	uc011mzt.3	369
KIF3A	uc011cxf.2	2181
DCXR	uc002kdg.3	735
PDIA6	uc002rav.3	1479
CASKIN2	uc002joc.4	3609
LOC100130705	uc022alm.1	531
LURAP1L	uc003zkw.3	687
TAB3	uc004dcj.3	2139
EHD1	uc010rnq.1	1647
GGTLC1	uc002wts.3	678
MARCKSL1	uc001bvd.4	588
EFCC1	uc011bkt.2	1797
ZNF496	uc009xgv.3	1872
SCAF1	uc002poq.3	3939
KCTD8	uc003gwu.3	1422
TRAF3IP3	uc001hho.3	1656
DDTL	uc002zyy.4	405
LSR	uc002nyl.3	1950
TRIML2	uc011cle.1	1389
EIF2B1	uc001ufm.3	918
OMP	uc010rsk.2	492
GSTZ1	uc001xtj.3	651
JMJD8	uc002ciw.1	858
ISLR2	uc002axd.3	2238
KRTAP4-7	uc010wfn.2	468
NREP	uc011cvr.2	339
C12orf36	uc001rbs.2	417
GATA2	uc003ekm.3	1443
CELSR2	uc001dxa.4	8772
SBSPON	uc003xzf.3	795
GABRA5	uc001zbd.2	1389
STAM2	uc002tyc.4	1578
PTPMT1	uc001nfs.4	606
AJUBA	uc001whz.3	1617
GRP	uc002lhv.3	447
SV2A	uc001etg.3	2229
MAGEA12	uc010ntp.3	945
CACNG1	uc002jfu.3	669
C3orf65	uc003fpr.2	432
GSG1	uc001rbn.3	1089
FRMPD1	uc004aag.1	4737
PTPRJ	uc001ngp.4	4014
PLEKHJ1	uc002lvf.1	450
ZNF668	uc021tgt.1	1929
ADAT1	uc002feo.2	1509
TMEM50A	uc001bke.3	474
ARHGAP36	uc004evz.3	1644
HOOK1	uc009wad.3	2187
UCN3	uc001ihx.1	486
IL17B	uc003lqo.3	543
TTC14	uc003fkk.3	2313
MLKL	uc002fdb.2	1416
KLHL5	uc003gtr.2	2274
CRYL1	uc001une.3	960
AGMO	uc003stb.1	1338
FOXH1	uc003zdc.3	1098
NFYB	uc001tkl.1	624
PPM1G	uc002rkl.4	1641
NMT1	uc002ihz.3	1491
MVB12A	uc002ngo.1	822
HADHA	uc002rgy.3	2292
PLEKHF1	uc002nsi.4	1095
PLA2G16	uc001nxi.2	525
SAGE1	uc004ezh.3	2715
PTX4	uc010uvf.2	1422
MUSTN1	uc003dga.4	249
COL26A1	uc003uyo.1	1212
TFEB	uc021yzl.1	1632
ZFYVE27	uc021pwq.1	1251
ATG12	uc003krh.3	423
BMI1	uc001irh.3	981
ZIM3	uc002qnz.1	1419
MYH4	uc002gmn.3	5820
FTSJD2	uc003ons.3	2508
MASP1	uc003fri.3	2187
PROX2	uc031qpi.1	1779
AK126380	uc001luy.2	294
ASB5	uc003iuq.2	990
BOLA3	uc002skc.1	324
RPAP2	uc001dot.2	1839
KRT35	uc002hws.3	1368
MIA3	uc001hnl.3	5724
KIR3DL3	uc002qgu.1	1233
SEMA3F	uc003cyj.3	2358
MRPL51	uc001qom.2	387
ARHGAP35	uc010ekv.3	4500
NDUFB2	uc003vwa.3	318
FAM46C	uc021osq.1	1176
G6PC	uc002icb.2	1074
PREX1	uc002xtw.1	4980
IGBP1P1	uc010tpo.2	276
SLC25A45	uc001odr.1	867
MAPKBP1	uc001zok.4	4545
CPE	uc003irg.4	1431
GNB1	uc001aif.3	1023
SYCE2	uc002mvr.2	657
CXCR6	uc003cpc.1	1029
TRIM46	uc001fhs.2	2280
C16orf3	uc002fqk.1	354
HPSE	uc003hoj.4	1632
TIGD3	uc021qlj.1	1416
VIPAS39	uc001xtt.2	1482
LCAT	uc002euy.1	1323
ST6GAL1	uc003frb.3	1221
ARHGEF25	uc009zpy.4	1860
POMC	uc002rfy.1	804
NSMAF	uc011lee.2	2847
SKIL	uc003fgu.3	2055
ADSS	uc001iaj.3	1371
HMGCS1	uc003jnr.5	1563
POLR3F	uc002wqv.3	951
RAB10	uc002rgv.3	603
LDLRAD4-AS1	uc002ksc.3	303
TSTD2	uc004axn.3	1551
ZBTB7B	uc001fgj.4	1722
ABCC13	uc002yjr.3	825
DHRS1	uc001woj.2	942
CNOT3	uc002qdj.2	2262
NFKBIA	uc001wtf.4	954
ZNF821	uc010vmj.2	1239
GAK	uc003gbm.4	3936
SFT2D2	uc001gfi.4	483
HOXA6	uc003syo.2	702
CRTC1	uc010ebv.3	1953
LY6D	uc003yxf.1	387
CPT1A	uc001oog.4	2322
LMO1	uc001mgg.2	471
C6orf226	uc003osw.3	306
EIF3I	uc001bur.4	978
PRB4	uc001qzf.2	744
FOXF2	uc003mtm.3	1335
MLH1	uc003cgl.3	2271
S100A12	uc001fbr.1	279
KRTAP22-1	uc011add.2	147
ACTN1	uc001xkm.3	2745
MRPL36	uc003jcx.4	312
OLFR690	uc021qcy.1	774
MKS1	uc002ivr.2	1680
FBXO6	uc001aso.3	882
CX3CR1	uc021wwc.1	1164
FAM90A2P	uc031tah.1	702
PDE1B	uc001sgd.2	1611
ANKRD18A	uc004abg.4	2979
KISS1	uc001har.3	417
PLP1	uc010nov.3	834
ANKDD1B	uc031ski.1	1587
C14orf2	uc010aww.2	300
TBC1D3P2	uc002izq.2	762
COMMD6	uc001vjn.1	297
RNF222	uc010vuy.1	663
ANKRD7	uc003vji.3	765
PTCHD1	uc004dal.4	2667
CRLF2	uc004cpk.2	771
NARS2	uc001ozi.3	1434
DOCK7	uc001daq.4	6390
LIN28A	uc001bmj.3	630
FAM127B	uc004eyf.3	342
N6AMT2	uc001uno.1	645
ZNF391	uc003njf.1	1077
FAM20C	uc003sip.3	1755
DNAJB14	uc003hvl.4	1140
WRB	uc002yxs.3	525
BPI	uc002xib.2	1464
TTC4	uc001cxv.3	1197
DHRS4L1	uc021rrd.2	453
NOXRED1	uc001xtr.3	1080
GOT1L1	uc011lbj.1	1266
MAGED1	uc004dpn.3	2505
RESP18	uc002vlc.4	687
LOC100653046	uc031tgm.1	1275
EIF3IP1	uc003vfp.1	417
WFDC6	uc002xos.1	261
MT2A	uc002ejh.3	186
ROR1	uc001dbj.3	2814
KIAA1432	uc003zji.4	4272
PPM1N	uc002pce.3	1293
HSD17B14	uc002pkv.1	813
BC032910	uc003jss.4	222
ZFAND2B	uc031rri.1	774
SAMD4B	uc002olb.3	2085
FAM13B	uc003lbz.2	2748
HEXA	uc010ukn.2	1623
USP39	uc002sqe.4	1698
HNRNPU	uc001iaz.1	2478
NRD1	uc001ctc.4	3660
R3HDML	uc002xls.2	762
FLT4	uc003mlz.4	4092
OMG	uc002hgj.3	1323
OR52N4	uc001mbu.3	966
RFC5	uc001twq.3	1023
BC042649	uc001uix.4	228
OR52L1	uc001mcd.2	990
MTFR1L	uc010oet.2	978
PAX5	uc003zzo.1	1176
GJB4	uc001bxw.4	801
FBXO2	uc009vna.3	900
GMEB1	uc001bra.3	1722
AKT3	uc001iab.2	1440
CRB1	uc001gtz.3	4221
KHDC3L	uc003pgt.4	654
LOC440173	uc010mqg.4	312
ANKRD34C	uc002bet.3	1608
CTTN	uc001opu.3	1905
UTP15	uc003kcw.1	1557
HSBP1	uc002fgy.2	231
PHF11	uc001vdb.3	996
C22orf43	uc002zxf.3	690
NDEL1	uc002glj.4	1038
AGPAT4-IT1	uc003qtu.4	597
USP8	uc001zym.4	3357
BAIAP2	uc002jze.2	1662
SI	uc003fei.3	5484
ARSJ	uc003ibq.1	1800
KCNS3	uc021veh.1	1476
CELA2A	uc001awk.3	810
BAAT	uc010mtd.3	1257
TMEM37	uc002tly.3	573
AK302306	uc010uaf.1	1092
MBD1	uc010xdi.2	1971
C1orf162	uc001ebe.3	468
